date,asset_id,provider,esg_raw
2024-08-13,AAPL,demo,60.81
2024-08-13,MSFT,demo,78.78
2024-08-13,GOOGL,demo,70.56
2024-08-13,AMZN,demo,68.68
2024-08-13,TSLA,demo,56.13
2024-08-14,AAPL,demo,60.72
2024-08-14,MSFT,demo,77.41
2024-08-14,GOOGL,demo,72.24
2024-08-14,AMZN,demo,69.41
2024-08-14,TSLA,demo,53.23
2024-08-15,AAPL,demo,60.13
2024-08-15,MSFT,demo,78.07
2024-08-15,GOOGL,demo,71.14
2024-08-15,AMZN,demo,67.14
2024-08-15,TSLA,demo,52.59
2024-08-16,AAPL,demo,61.83
2024-08-16,MSFT,demo,78.86
2024-08-16,GOOGL,demo,70.26
2024-08-16,AMZN,demo,69.42
2024-08-16,TSLA,demo,56.36
2024-08-19,AAPL,demo,60.49
2024-08-19,MSFT,demo,79.69
2024-08-19,GOOGL,demo,71.39
2024-08-19,AMZN,demo,68.14
2024-08-19,TSLA,demo,53.84
2024-08-20,AAPL,demo,63.45
2024-08-20,MSFT,demo,78.23
2024-08-20,GOOGL,demo,72.09
2024-08-20,AMZN,demo,67.27
2024-08-20,TSLA,demo,56.54
2024-08-21,AAPL,demo,63.12
2024-08-21,MSFT,demo,80.15
2024-08-21,GOOGL,demo,72.92
2024-08-21,AMZN,demo,67.33
2024-08-21,TSLA,demo,55.51
2024-08-22,AAPL,demo,61.23
2024-08-22,MSFT,demo,79.83
2024-08-22,GOOGL,demo,73.08
2024-08-22,AMZN,demo,67.31
2024-08-22,TSLA,demo,55.63
2024-08-23,AAPL,demo,61.92
2024-08-23,MSFT,demo,75.75
2024-08-23,GOOGL,demo,72.76
2024-08-23,AMZN,demo,67.53
2024-08-23,TSLA,demo,53.79
2024-08-26,AAPL,demo,60.39
2024-08-26,MSFT,demo,78.39
2024-08-26,GOOGL,demo,72.44
2024-08-26,AMZN,demo,66.59
2024-08-26,TSLA,demo,54.87
2024-08-27,AAPL,demo,61.81
2024-08-27,MSFT,demo,80.38
2024-08-27,GOOGL,demo,70.88
2024-08-27,AMZN,demo,67.61
2024-08-27,TSLA,demo,54.94
2024-08-28,AAPL,demo,62.38
2024-08-28,MSFT,demo,78.22
2024-08-28,GOOGL,demo,73.16
2024-08-28,AMZN,demo,66.02
2024-08-28,TSLA,demo,53.43
2024-08-29,AAPL,demo,61.58
2024-08-29,MSFT,demo,77.11
2024-08-29,GOOGL,demo,70.79
2024-08-29,AMZN,demo,67.43
2024-08-29,TSLA,demo,55.45
2024-08-30,AAPL,demo,59.34
2024-08-30,MSFT,demo,78.69
2024-08-30,GOOGL,demo,72.99
2024-08-30,AMZN,demo,67.76
2024-08-30,TSLA,demo,54.31
2024-09-02,AAPL,demo,61.64
2024-09-02,MSFT,demo,78.33
2024-09-02,GOOGL,demo,73.35
2024-09-02,AMZN,demo,66.85
2024-09-02,TSLA,demo,54.63
2024-09-03,AAPL,demo,61.44
2024-09-03,MSFT,demo,78.14
2024-09-03,GOOGL,demo,69.09
2024-09-03,AMZN,demo,67.8
2024-09-03,TSLA,demo,55.58
2024-09-04,AAPL,demo,62.01
2024-09-04,MSFT,demo,78.88
2024-09-04,GOOGL,demo,70.86
2024-09-04,AMZN,demo,68.36
2024-09-04,TSLA,demo,54.11
2024-09-05,AAPL,demo,61.59
2024-09-05,MSFT,demo,78.64
2024-09-05,GOOGL,demo,70.98
2024-09-05,AMZN,demo,67.07
2024-09-05,TSLA,demo,55.04
2024-09-06,AAPL,demo,61.02
2024-09-06,MSFT,demo,77.68
2024-09-06,GOOGL,demo,71.04
2024-09-06,AMZN,demo,67.66
2024-09-06,TSLA,demo,56.25
2024-09-09,AAPL,demo,60.71
2024-09-09,MSFT,demo,78.51
2024-09-09,GOOGL,demo,72.06
2024-09-09,AMZN,demo,66.83
2024-09-09,TSLA,demo,52.92
2024-09-10,AAPL,demo,60.21
2024-09-10,MSFT,demo,78.77
2024-09-10,GOOGL,demo,72.05
2024-09-10,AMZN,demo,68.66
2024-09-10,TSLA,demo,54.78
2024-09-11,AAPL,demo,61.13
2024-09-11,MSFT,demo,77.92
2024-09-11,GOOGL,demo,72.84
2024-09-11,AMZN,demo,67.04
2024-09-11,TSLA,demo,53.57
2024-09-12,AAPL,demo,61.8
2024-09-12,MSFT,demo,77.19
2024-09-12,GOOGL,demo,74.37
2024-09-12,AMZN,demo,68.04
2024-09-12,TSLA,demo,55.03
2024-09-13,AAPL,demo,60.43
2024-09-13,MSFT,demo,78.21
2024-09-13,GOOGL,demo,71.53
2024-09-13,AMZN,demo,67.42
2024-09-13,TSLA,demo,55.31
2024-09-16,AAPL,demo,60.79
2024-09-16,MSFT,demo,79.54
2024-09-16,GOOGL,demo,74.62
2024-09-16,AMZN,demo,67.66
2024-09-16,TSLA,demo,54.83
2024-09-17,AAPL,demo,61.62
2024-09-17,MSFT,demo,80.33
2024-09-17,GOOGL,demo,71.88
2024-09-17,AMZN,demo,67.13
2024-09-17,TSLA,demo,53.41
2024-09-18,AAPL,demo,61.18
2024-09-18,MSFT,demo,78.07
2024-09-18,GOOGL,demo,73.97
2024-09-18,AMZN,demo,69.73
2024-09-18,TSLA,demo,53.65
2024-09-19,AAPL,demo,60.53
2024-09-19,MSFT,demo,78.6
2024-09-19,GOOGL,demo,73.36
2024-09-19,AMZN,demo,68.02
2024-09-19,TSLA,demo,54.03
2024-09-20,AAPL,demo,61.18
2024-09-20,MSFT,demo,77.89
2024-09-20,GOOGL,demo,72.56
2024-09-20,AMZN,demo,67.25
2024-09-20,TSLA,demo,54.17
2024-09-23,AAPL,demo,62.4
2024-09-23,MSFT,demo,77.75
2024-09-23,GOOGL,demo,70.51
2024-09-23,AMZN,demo,68.05
2024-09-23,TSLA,demo,54.32
2024-09-24,AAPL,demo,61.75
2024-09-24,MSFT,demo,78.84
2024-09-24,GOOGL,demo,71.93
2024-09-24,AMZN,demo,67.9
2024-09-24,TSLA,demo,53.94
2024-09-25,AAPL,demo,61.32
2024-09-25,MSFT,demo,79.4
2024-09-25,GOOGL,demo,70.99
2024-09-25,AMZN,demo,67.95
2024-09-25,TSLA,demo,55.72
2024-09-26,AAPL,demo,61.74
2024-09-26,MSFT,demo,79.83
2024-09-26,GOOGL,demo,71.39
2024-09-26,AMZN,demo,66.13
2024-09-26,TSLA,demo,54.88
2024-09-27,AAPL,demo,61.6
2024-09-27,MSFT,demo,79.89
2024-09-27,GOOGL,demo,73.15
2024-09-27,AMZN,demo,68.5
2024-09-27,TSLA,demo,55.45
2024-09-30,AAPL,demo,61.04
2024-09-30,MSFT,demo,77.3
2024-09-30,GOOGL,demo,72.08
2024-09-30,AMZN,demo,68.94
2024-09-30,TSLA,demo,55.34
2024-10-01,AAPL,demo,62.07
2024-10-01,MSFT,demo,78.09
2024-10-01,GOOGL,demo,71.69
2024-10-01,AMZN,demo,68.44
2024-10-01,TSLA,demo,54.13
2024-10-02,AAPL,demo,60.72
2024-10-02,MSFT,demo,78.82
2024-10-02,GOOGL,demo,72.72
2024-10-02,AMZN,demo,67.76
2024-10-02,TSLA,demo,53.52
2024-10-03,AAPL,demo,60.5
2024-10-03,MSFT,demo,78.73
2024-10-03,GOOGL,demo,72.15
2024-10-03,AMZN,demo,68.2
2024-10-03,TSLA,demo,55.2
2024-10-04,AAPL,demo,61.24
2024-10-04,MSFT,demo,78.79
2024-10-04,GOOGL,demo,71.91
2024-10-04,AMZN,demo,69.11
2024-10-04,TSLA,demo,56.11
2024-10-07,AAPL,demo,60.05
2024-10-07,MSFT,demo,78.27
2024-10-07,GOOGL,demo,71.99
2024-10-07,AMZN,demo,67.69
2024-10-07,TSLA,demo,56.47
2024-10-08,AAPL,demo,61.46
2024-10-08,MSFT,demo,77.72
2024-10-08,GOOGL,demo,72.56
2024-10-08,AMZN,demo,68.23
2024-10-08,TSLA,demo,54.98
2024-10-09,AAPL,demo,63.04
2024-10-09,MSFT,demo,78.87
2024-10-09,GOOGL,demo,71.66
2024-10-09,AMZN,demo,66.0
2024-10-09,TSLA,demo,54.52
2024-10-10,AAPL,demo,62.54
2024-10-10,MSFT,demo,78.43
2024-10-10,GOOGL,demo,69.72
2024-10-10,AMZN,demo,67.46
2024-10-10,TSLA,demo,55.67
2024-10-11,AAPL,demo,61.78
2024-10-11,MSFT,demo,77.68
2024-10-11,GOOGL,demo,71.39
2024-10-11,AMZN,demo,67.55
2024-10-11,TSLA,demo,54.02
2024-10-14,AAPL,demo,59.21
2024-10-14,MSFT,demo,79.29
2024-10-14,GOOGL,demo,73.22
2024-10-14,AMZN,demo,66.44
2024-10-14,TSLA,demo,55.92
2024-10-15,AAPL,demo,61.13
2024-10-15,MSFT,demo,79.75
2024-10-15,GOOGL,demo,72.0
2024-10-15,AMZN,demo,68.1
2024-10-15,TSLA,demo,55.05
2024-10-16,AAPL,demo,60.45
2024-10-16,MSFT,demo,79.72
2024-10-16,GOOGL,demo,70.84
2024-10-16,AMZN,demo,67.56
2024-10-16,TSLA,demo,55.2
2024-10-17,AAPL,demo,60.73
2024-10-17,MSFT,demo,79.3
2024-10-17,GOOGL,demo,73.34
2024-10-17,AMZN,demo,68.97
2024-10-17,TSLA,demo,52.74
2024-10-18,AAPL,demo,61.36
2024-10-18,MSFT,demo,79.55
2024-10-18,GOOGL,demo,70.64
2024-10-18,AMZN,demo,68.68
2024-10-18,TSLA,demo,55.35
2024-10-21,AAPL,demo,60.02
2024-10-21,MSFT,demo,79.36
2024-10-21,GOOGL,demo,72.23
2024-10-21,AMZN,demo,68.61
2024-10-21,TSLA,demo,53.71
2024-10-22,AAPL,demo,61.39
2024-10-22,MSFT,demo,76.82
2024-10-22,GOOGL,demo,69.68
2024-10-22,AMZN,demo,68.1
2024-10-22,TSLA,demo,55.78
2024-10-23,AAPL,demo,61.49
2024-10-23,MSFT,demo,78.46
2024-10-23,GOOGL,demo,71.77
2024-10-23,AMZN,demo,67.02
2024-10-23,TSLA,demo,54.46
2024-10-24,AAPL,demo,61.66
2024-10-24,MSFT,demo,78.09
2024-10-24,GOOGL,demo,72.71
2024-10-24,AMZN,demo,68.16
2024-10-24,TSLA,demo,55.0
2024-10-25,AAPL,demo,62.12
2024-10-25,MSFT,demo,77.99
2024-10-25,GOOGL,demo,72.62
2024-10-25,AMZN,demo,67.57
2024-10-25,TSLA,demo,55.02
2024-10-28,AAPL,demo,60.59
2024-10-28,MSFT,demo,77.61
2024-10-28,GOOGL,demo,72.05
2024-10-28,AMZN,demo,66.07
2024-10-28,TSLA,demo,54.38
2024-10-29,AAPL,demo,59.63
2024-10-29,MSFT,demo,79.3
2024-10-29,GOOGL,demo,73.01
2024-10-29,AMZN,demo,67.1
2024-10-29,TSLA,demo,55.11
2024-10-30,AAPL,demo,62.14
2024-10-30,MSFT,demo,79.42
2024-10-30,GOOGL,demo,72.17
2024-10-30,AMZN,demo,68.69
2024-10-30,TSLA,demo,54.03
2024-10-31,AAPL,demo,61.32
2024-10-31,MSFT,demo,78.05
2024-10-31,GOOGL,demo,71.23
2024-10-31,AMZN,demo,68.0
2024-10-31,TSLA,demo,55.03
2024-11-01,AAPL,demo,62.4
2024-11-01,MSFT,demo,78.79
2024-11-01,GOOGL,demo,72.6
2024-11-01,AMZN,demo,68.61
2024-11-01,TSLA,demo,57.37
2024-11-04,AAPL,demo,59.43
2024-11-04,MSFT,demo,77.83
2024-11-04,GOOGL,demo,73.43
2024-11-04,AMZN,demo,67.61
2024-11-04,TSLA,demo,55.57
2024-11-05,AAPL,demo,61.47
2024-11-05,MSFT,demo,80.63
2024-11-05,GOOGL,demo,70.85
2024-11-05,AMZN,demo,69.18
2024-11-05,TSLA,demo,56.43
2024-11-06,AAPL,demo,60.22
2024-11-06,MSFT,demo,79.3
2024-11-06,GOOGL,demo,70.99
2024-11-06,AMZN,demo,67.99
2024-11-06,TSLA,demo,54.42
2024-11-07,AAPL,demo,58.83
2024-11-07,MSFT,demo,78.95
2024-11-07,GOOGL,demo,72.1
2024-11-07,AMZN,demo,69.44
2024-11-07,TSLA,demo,55.29
2024-11-08,AAPL,demo,63.53
2024-11-08,MSFT,demo,78.63
2024-11-08,GOOGL,demo,71.85
2024-11-08,AMZN,demo,67.78
2024-11-08,TSLA,demo,54.24
2024-11-11,AAPL,demo,59.03
2024-11-11,MSFT,demo,78.3
2024-11-11,GOOGL,demo,69.89
2024-11-11,AMZN,demo,68.41
2024-11-11,TSLA,demo,53.44
2024-11-12,AAPL,demo,60.34
2024-11-12,MSFT,demo,77.85
2024-11-12,GOOGL,demo,71.75
2024-11-12,AMZN,demo,67.97
2024-11-12,TSLA,demo,55.77
2024-11-13,AAPL,demo,60.66
2024-11-13,MSFT,demo,79.0
2024-11-13,GOOGL,demo,74.69
2024-11-13,AMZN,demo,68.34
2024-11-13,TSLA,demo,54.5
2024-11-14,AAPL,demo,60.46
2024-11-14,MSFT,demo,78.33
2024-11-14,GOOGL,demo,71.07
2024-11-14,AMZN,demo,68.23
2024-11-14,TSLA,demo,54.78
2024-11-15,AAPL,demo,59.07
2024-11-15,MSFT,demo,78.5
2024-11-15,GOOGL,demo,73.04
2024-11-15,AMZN,demo,67.56
2024-11-15,TSLA,demo,54.03
2024-11-18,AAPL,demo,59.86
2024-11-18,MSFT,demo,76.66
2024-11-18,GOOGL,demo,72.79
2024-11-18,AMZN,demo,67.78
2024-11-18,TSLA,demo,55.45
2024-11-19,AAPL,demo,62.77
2024-11-19,MSFT,demo,79.44
2024-11-19,GOOGL,demo,71.42
2024-11-19,AMZN,demo,68.1
2024-11-19,TSLA,demo,54.07
2024-11-20,AAPL,demo,60.53
2024-11-20,MSFT,demo,78.86
2024-11-20,GOOGL,demo,71.13
2024-11-20,AMZN,demo,65.75
2024-11-20,TSLA,demo,53.79
2024-11-21,AAPL,demo,60.93
2024-11-21,MSFT,demo,80.04
2024-11-21,GOOGL,demo,71.47
2024-11-21,AMZN,demo,68.47
2024-11-21,TSLA,demo,54.51
2024-11-22,AAPL,demo,62.46
2024-11-22,MSFT,demo,79.68
2024-11-22,GOOGL,demo,73.14
2024-11-22,AMZN,demo,66.23
2024-11-22,TSLA,demo,54.89
2024-11-25,AAPL,demo,62.0
2024-11-25,MSFT,demo,78.9
2024-11-25,GOOGL,demo,72.6
2024-11-25,AMZN,demo,68.02
2024-11-25,TSLA,demo,53.94
2024-11-26,AAPL,demo,59.54
2024-11-26,MSFT,demo,77.88
2024-11-26,GOOGL,demo,74.64
2024-11-26,AMZN,demo,67.47
2024-11-26,TSLA,demo,52.72
2024-11-27,AAPL,demo,61.97
2024-11-27,MSFT,demo,79.38
2024-11-27,GOOGL,demo,73.25
2024-11-27,AMZN,demo,68.43
2024-11-27,TSLA,demo,55.53
2024-11-28,AAPL,demo,63.08
2024-11-28,MSFT,demo,77.78
2024-11-28,GOOGL,demo,71.02
2024-11-28,AMZN,demo,66.87
2024-11-28,TSLA,demo,54.41
2024-11-29,AAPL,demo,62.67
2024-11-29,MSFT,demo,79.05
2024-11-29,GOOGL,demo,72.45
2024-11-29,AMZN,demo,66.14
2024-11-29,TSLA,demo,53.99
2024-12-02,AAPL,demo,59.4
2024-12-02,MSFT,demo,79.69
2024-12-02,GOOGL,demo,73.55
2024-12-02,AMZN,demo,68.74
2024-12-02,TSLA,demo,53.69
2024-12-03,AAPL,demo,62.72
2024-12-03,MSFT,demo,78.27
2024-12-03,GOOGL,demo,70.75
2024-12-03,AMZN,demo,67.0
2024-12-03,TSLA,demo,54.25
2024-12-04,AAPL,demo,61.29
2024-12-04,MSFT,demo,78.36
2024-12-04,GOOGL,demo,70.55
2024-12-04,AMZN,demo,69.17
2024-12-04,TSLA,demo,54.53
2024-12-05,AAPL,demo,60.52
2024-12-05,MSFT,demo,79.63
2024-12-05,GOOGL,demo,70.78
2024-12-05,AMZN,demo,66.33
2024-12-05,TSLA,demo,55.95
2024-12-06,AAPL,demo,63.13
2024-12-06,MSFT,demo,78.06
2024-12-06,GOOGL,demo,71.91
2024-12-06,AMZN,demo,66.81
2024-12-06,TSLA,demo,54.69
2024-12-09,AAPL,demo,60.76
2024-12-09,MSFT,demo,78.42
2024-12-09,GOOGL,demo,72.37
2024-12-09,AMZN,demo,66.86
2024-12-09,TSLA,demo,54.32
2024-12-10,AAPL,demo,59.43
2024-12-10,MSFT,demo,78.17
2024-12-10,GOOGL,demo,71.87
2024-12-10,AMZN,demo,68.19
2024-12-10,TSLA,demo,54.92
2024-12-11,AAPL,demo,62.14
2024-12-11,MSFT,demo,76.98
2024-12-11,GOOGL,demo,70.47
2024-12-11,AMZN,demo,68.49
2024-12-11,TSLA,demo,52.64
2024-12-12,AAPL,demo,61.42
2024-12-12,MSFT,demo,77.34
2024-12-12,GOOGL,demo,73.53
2024-12-12,AMZN,demo,68.21
2024-12-12,TSLA,demo,54.46
2024-12-13,AAPL,demo,62.46
2024-12-13,MSFT,demo,77.46
2024-12-13,GOOGL,demo,71.09
2024-12-13,AMZN,demo,66.7
2024-12-13,TSLA,demo,53.82
2024-12-16,AAPL,demo,61.3
2024-12-16,MSFT,demo,79.02
2024-12-16,GOOGL,demo,72.92
2024-12-16,AMZN,demo,66.14
2024-12-16,TSLA,demo,54.51
2024-12-17,AAPL,demo,60.13
2024-12-17,MSFT,demo,78.32
2024-12-17,GOOGL,demo,74.29
2024-12-17,AMZN,demo,68.25
2024-12-17,TSLA,demo,55.58
2024-12-18,AAPL,demo,63.2
2024-12-18,MSFT,demo,79.65
2024-12-18,GOOGL,demo,71.51
2024-12-18,AMZN,demo,66.68
2024-12-18,TSLA,demo,54.65
2024-12-19,AAPL,demo,60.67
2024-12-19,MSFT,demo,77.0
2024-12-19,GOOGL,demo,72.2
2024-12-19,AMZN,demo,68.23
2024-12-19,TSLA,demo,56.45
2024-12-20,AAPL,demo,60.87
2024-12-20,MSFT,demo,78.8
2024-12-20,GOOGL,demo,71.29
2024-12-20,AMZN,demo,68.83
2024-12-20,TSLA,demo,54.56
2024-12-23,AAPL,demo,60.06
2024-12-23,MSFT,demo,78.51
2024-12-23,GOOGL,demo,72.35
2024-12-23,AMZN,demo,68.22
2024-12-23,TSLA,demo,55.73
2024-12-24,AAPL,demo,59.79
2024-12-24,MSFT,demo,77.68
2024-12-24,GOOGL,demo,72.6
2024-12-24,AMZN,demo,67.23
2024-12-24,TSLA,demo,54.92
2024-12-25,AAPL,demo,58.82
2024-12-25,MSFT,demo,81.24
2024-12-25,GOOGL,demo,71.69
2024-12-25,AMZN,demo,69.15
2024-12-25,TSLA,demo,54.34
2024-12-26,AAPL,demo,61.65
2024-12-26,MSFT,demo,80.01
2024-12-26,GOOGL,demo,73.13
2024-12-26,AMZN,demo,67.76
2024-12-26,TSLA,demo,54.55
2024-12-27,AAPL,demo,62.24
2024-12-27,MSFT,demo,80.85
2024-12-27,GOOGL,demo,72.15
2024-12-27,AMZN,demo,69.92
2024-12-27,TSLA,demo,54.44
2024-12-30,AAPL,demo,62.19
2024-12-30,MSFT,demo,79.62
2024-12-30,GOOGL,demo,71.55
2024-12-30,AMZN,demo,67.21
2024-12-30,TSLA,demo,55.83
2024-12-31,AAPL,demo,60.7
2024-12-31,MSFT,demo,77.63
2024-12-31,GOOGL,demo,71.28
2024-12-31,AMZN,demo,67.42
2024-12-31,TSLA,demo,55.54
2025-01-01,AAPL,demo,61.75
2025-01-01,MSFT,demo,79.24
2025-01-01,GOOGL,demo,72.38
2025-01-01,AMZN,demo,67.37
2025-01-01,TSLA,demo,55.38
2025-01-02,AAPL,demo,62.42
2025-01-02,MSFT,demo,79.11
2025-01-02,GOOGL,demo,72.41
2025-01-02,AMZN,demo,67.19
2025-01-02,TSLA,demo,54.89
2025-01-03,AAPL,demo,60.42
2025-01-03,MSFT,demo,78.5
2025-01-03,GOOGL,demo,70.32
2025-01-03,AMZN,demo,66.33
2025-01-03,TSLA,demo,54.49
2025-01-06,AAPL,demo,60.69
2025-01-06,MSFT,demo,78.63
2025-01-06,GOOGL,demo,71.83
2025-01-06,AMZN,demo,67.99
2025-01-06,TSLA,demo,55.29
2025-01-07,AAPL,demo,60.77
2025-01-07,MSFT,demo,78.3
2025-01-07,GOOGL,demo,73.41
2025-01-07,AMZN,demo,67.96
2025-01-07,TSLA,demo,54.5
2025-01-08,AAPL,demo,61.32
2025-01-08,MSFT,demo,78.36
2025-01-08,GOOGL,demo,71.25
2025-01-08,AMZN,demo,66.96
2025-01-08,TSLA,demo,53.92
2025-01-09,AAPL,demo,62.11
2025-01-09,MSFT,demo,77.89
2025-01-09,GOOGL,demo,71.8
2025-01-09,AMZN,demo,68.66
2025-01-09,TSLA,demo,54.4
2025-01-10,AAPL,demo,61.87
2025-01-10,MSFT,demo,76.98
2025-01-10,GOOGL,demo,71.83
2025-01-10,AMZN,demo,68.04
2025-01-10,TSLA,demo,54.7
2025-01-13,AAPL,demo,59.58
2025-01-13,MSFT,demo,79.72
2025-01-13,GOOGL,demo,71.11
2025-01-13,AMZN,demo,68.29
2025-01-13,TSLA,demo,54.69
2025-01-14,AAPL,demo,62.24
2025-01-14,MSFT,demo,80.71
2025-01-14,GOOGL,demo,70.67
2025-01-14,AMZN,demo,67.31
2025-01-14,TSLA,demo,54.87
2025-01-15,AAPL,demo,60.13
2025-01-15,MSFT,demo,79.3
2025-01-15,GOOGL,demo,72.8
2025-01-15,AMZN,demo,68.52
2025-01-15,TSLA,demo,54.92
2025-01-16,AAPL,demo,62.61
2025-01-16,MSFT,demo,77.37
2025-01-16,GOOGL,demo,72.03
2025-01-16,AMZN,demo,67.22
2025-01-16,TSLA,demo,55.57
2025-01-17,AAPL,demo,59.4
2025-01-17,MSFT,demo,78.49
2025-01-17,GOOGL,demo,72.3
2025-01-17,AMZN,demo,67.01
2025-01-17,TSLA,demo,54.05
2025-01-20,AAPL,demo,61.25
2025-01-20,MSFT,demo,79.48
2025-01-20,GOOGL,demo,70.93
2025-01-20,AMZN,demo,67.1
2025-01-20,TSLA,demo,55.81
2025-01-21,AAPL,demo,60.96
2025-01-21,MSFT,demo,77.74
2025-01-21,GOOGL,demo,72.69
2025-01-21,AMZN,demo,67.47
2025-01-21,TSLA,demo,55.71
2025-01-22,AAPL,demo,60.57
2025-01-22,MSFT,demo,78.36
2025-01-22,GOOGL,demo,72.9
2025-01-22,AMZN,demo,67.73
2025-01-22,TSLA,demo,55.44
2025-01-23,AAPL,demo,61.17
2025-01-23,MSFT,demo,80.5
2025-01-23,GOOGL,demo,73.53
2025-01-23,AMZN,demo,66.63
2025-01-23,TSLA,demo,55.2
2025-01-24,AAPL,demo,60.42
2025-01-24,MSFT,demo,78.71
2025-01-24,GOOGL,demo,72.03
2025-01-24,AMZN,demo,66.9
2025-01-24,TSLA,demo,55.74
2025-01-27,AAPL,demo,61.44
2025-01-27,MSFT,demo,78.24
2025-01-27,GOOGL,demo,71.52
2025-01-27,AMZN,demo,68.1
2025-01-27,TSLA,demo,55.09
2025-01-28,AAPL,demo,61.11
2025-01-28,MSFT,demo,75.69
2025-01-28,GOOGL,demo,71.98
2025-01-28,AMZN,demo,66.52
2025-01-28,TSLA,demo,54.47
2025-01-29,AAPL,demo,59.83
2025-01-29,MSFT,demo,77.1
2025-01-29,GOOGL,demo,73.19
2025-01-29,AMZN,demo,67.64
2025-01-29,TSLA,demo,54.28
2025-01-30,AAPL,demo,61.72
2025-01-30,MSFT,demo,78.15
2025-01-30,GOOGL,demo,74.06
2025-01-30,AMZN,demo,67.69
2025-01-30,TSLA,demo,55.05
2025-01-31,AAPL,demo,62.21
2025-01-31,MSFT,demo,80.12
2025-01-31,GOOGL,demo,71.22
2025-01-31,AMZN,demo,67.54
2025-01-31,TSLA,demo,55.96
2025-02-03,AAPL,demo,62.05
2025-02-03,MSFT,demo,79.6
2025-02-03,GOOGL,demo,70.59
2025-02-03,AMZN,demo,69.51
2025-02-03,TSLA,demo,53.92
2025-02-04,AAPL,demo,61.43
2025-02-04,MSFT,demo,78.37
2025-02-04,GOOGL,demo,71.08
2025-02-04,AMZN,demo,66.55
2025-02-04,TSLA,demo,52.94
2025-02-05,AAPL,demo,61.36
2025-02-05,MSFT,demo,77.0
2025-02-05,GOOGL,demo,70.83
2025-02-05,AMZN,demo,67.74
2025-02-05,TSLA,demo,52.04
2025-02-06,AAPL,demo,62.02
2025-02-06,MSFT,demo,76.11
2025-02-06,GOOGL,demo,71.88
2025-02-06,AMZN,demo,67.97
2025-02-06,TSLA,demo,55.22
2025-02-07,AAPL,demo,61.19
2025-02-07,MSFT,demo,80.54
2025-02-07,GOOGL,demo,72.18
2025-02-07,AMZN,demo,69.01
2025-02-07,TSLA,demo,53.96
2025-02-10,AAPL,demo,61.36
2025-02-10,MSFT,demo,80.07
2025-02-10,GOOGL,demo,71.72
2025-02-10,AMZN,demo,68.15
2025-02-10,TSLA,demo,55.66
2025-02-11,AAPL,demo,60.49
2025-02-11,MSFT,demo,76.36
2025-02-11,GOOGL,demo,72.22
2025-02-11,AMZN,demo,68.95
2025-02-11,TSLA,demo,53.33
2025-02-12,AAPL,demo,61.91
2025-02-12,MSFT,demo,79.2
2025-02-12,GOOGL,demo,69.69
2025-02-12,AMZN,demo,67.02
2025-02-12,TSLA,demo,54.28
2025-02-13,AAPL,demo,61.06
2025-02-13,MSFT,demo,77.78
2025-02-13,GOOGL,demo,71.16
2025-02-13,AMZN,demo,69.63
2025-02-13,TSLA,demo,54.57
2025-02-14,AAPL,demo,60.54
2025-02-14,MSFT,demo,78.48
2025-02-14,GOOGL,demo,72.5
2025-02-14,AMZN,demo,68.01
2025-02-14,TSLA,demo,54.47
2025-02-17,AAPL,demo,60.59
2025-02-17,MSFT,demo,77.86
2025-02-17,GOOGL,demo,71.36
2025-02-17,AMZN,demo,68.3
2025-02-17,TSLA,demo,53.69
2025-02-18,AAPL,demo,61.63
2025-02-18,MSFT,demo,79.93
2025-02-18,GOOGL,demo,72.29
2025-02-18,AMZN,demo,67.59
2025-02-18,TSLA,demo,53.38
2025-02-19,AAPL,demo,62.81
2025-02-19,MSFT,demo,77.35
2025-02-19,GOOGL,demo,72.81
2025-02-19,AMZN,demo,68.6
2025-02-19,TSLA,demo,54.44
2025-02-20,AAPL,demo,60.97
2025-02-20,MSFT,demo,76.69
2025-02-20,GOOGL,demo,72.29
2025-02-20,AMZN,demo,68.58
2025-02-20,TSLA,demo,53.59
2025-02-21,AAPL,demo,61.08
2025-02-21,MSFT,demo,78.56
2025-02-21,GOOGL,demo,72.54
2025-02-21,AMZN,demo,67.96
2025-02-21,TSLA,demo,53.05
2025-02-24,AAPL,demo,60.71
2025-02-24,MSFT,demo,78.75
2025-02-24,GOOGL,demo,72.8
2025-02-24,AMZN,demo,67.34
2025-02-24,TSLA,demo,56.87
2025-02-25,AAPL,demo,59.34
2025-02-25,MSFT,demo,77.96
2025-02-25,GOOGL,demo,71.88
2025-02-25,AMZN,demo,67.76
2025-02-25,TSLA,demo,53.45
2025-02-26,AAPL,demo,61.68
2025-02-26,MSFT,demo,78.89
2025-02-26,GOOGL,demo,72.01
2025-02-26,AMZN,demo,68.29
2025-02-26,TSLA,demo,54.26
2025-02-27,AAPL,demo,59.62
2025-02-27,MSFT,demo,77.8
2025-02-27,GOOGL,demo,72.12
2025-02-27,AMZN,demo,68.12
2025-02-27,TSLA,demo,54.72
2025-02-28,AAPL,demo,61.78
2025-02-28,MSFT,demo,77.94
2025-02-28,GOOGL,demo,71.99
2025-02-28,AMZN,demo,68.53
2025-02-28,TSLA,demo,54.6
2025-03-03,AAPL,demo,59.99
2025-03-03,MSFT,demo,77.56
2025-03-03,GOOGL,demo,72.79
2025-03-03,AMZN,demo,69.35
2025-03-03,TSLA,demo,55.86
2025-03-04,AAPL,demo,61.47
2025-03-04,MSFT,demo,77.32
2025-03-04,GOOGL,demo,71.95
